test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
1,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/-101514631_firstPreciserScopeKnowingConditionOutcome_0_basic.dot,1,1,Constant,1.,1.
2,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/-101514631_nextPreciserScopeKnowingConditionOutcome_0_basic.dot,2,2,Constant,2.,2.
3,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
4,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
5,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
6,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseNullType_0_basic.dot,1,1,Constant,1.,1.
7,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
8,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
9,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseStringType_0_basic.dot,1,1,Constant,1.,1.
10,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseTopType_0_basic.dot,3,3,Constant,3.,3.
11,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
12,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_<init>_0_basic.dot,1,1,Constant,1.,1.
13,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Bclosure11/1030594328_matchesExpectation_0_basic.dot,2,2,Constant,2.,2.
