test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
1,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1017156556_firstPreciserScopeKnowingConditionOutcome_0_basic.dot,1,1,Constant,1.,1.
2,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1017156556_nextPreciserScopeKnowingConditionOutcome_0_basic.dot,2,2,Constant,2.,2.
3,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1099564248_<init>_0_basic.dot,1,1,Constant,1.,1.
4,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1099564248_intersectsLocation_0_basic.dot,2,2,Constant,2.,2.
5,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1099564248_isEmpty_0_basic.dot,2,2,Constant,2.,2.
6,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1099564248_join_0_basic.dot,1,1,Constant,1.,1.
7,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1191139621_effectMaskForVariableReference_0_basic.dot,6,6,Constant,6.,6.
8,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1191139621_findStorageLocationReferences_0_basic.dot,1,1,Constant,1.,1.
9,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/-1230318108_processGlobalFunctionDeclaration_0_basic.dot,6,8,Constant,8.,8.
10,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1242817181_caseAllType_0_basic.dot,1,1,Constant,1.,1.
11,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1242817181_caseEnumElementType_0_basic.dot,1,1,Constant,1.,1.
12,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1242817181_caseNoType_0_basic.dot,1,1,Constant,1.,1.
13,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1242817181_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
14,/home/tuann7/Tung/PAC/PathComplexity/scripts/cfgextractor/outputs/Bmath51/1242817181_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
