test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
1,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-101514631_firstPreciserScopeKnowingConditionOutcome_0_basic.dot,1,1,Constant,1.,1.
2,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-101514631_nextPreciserScopeKnowingConditionOutcome_0_basic.dot,2,2,Constant,2.,2.
3,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
4,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
5,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
6,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseNullType_0_basic.dot,1,1,Constant,1.,1.
7,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
8,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
9,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseStringType_0_basic.dot,1,1,Constant,1.,1.
10,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseTopType_0_basic.dot,3,3,Constant,3.,3.
11,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
12,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_<init>_0_basic.dot,1,1,Constant,1.,1.
13,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1030594328_matchesExpectation_0_basic.dot,2,2,Constant,2.,2.
14,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_applyCommonRestriction_0_basic.dot,3,3,Constant,3.,3.
15,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
16,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
17,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_caseTopType_0_basic.dot,1,1,Constant,1.,1.
18,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
19,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
20,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/103418260_<init>_0_basic.dot,1,1,Constant,1.,1.
21,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1036785242_<init>_0_basic.dot,1,1,Constant,1.,1.
22,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1036785242_visit_0_basic.dot,3,3,Constant,3.,3.
23,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1099564248_<init>_0_basic.dot,1,1,Constant,1.,1.
24,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1099564248_intersectsLocation_0_basic.dot,2,2,Constant,2.,2.
25,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1099564248_isEmpty_0_basic.dot,2,2,Constant,2.,2.
26,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1099564248_join_0_basic.dot,1,1,Constant,1.,1.
27,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1124997374_addCandidateNameReference_0_basic.dot,2,2,Constant,2.,2.
28,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1191139621_calculateLocationSummary_0_basic.dot,5,9,Exponential,6.22*1.35^n,0.14 + 0.05*0.91^n + 0.7000000000000001*1.17^n + 3.11*1.31^n + 6.22*1.35^n
29,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1191139621_effectMaskForVariableReference_0_basic.dot,6,6,Constant,6.,6.
30,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1191139621_findStorageLocationReferences_0_basic.dot,1,1,Constant,1.,1.
31,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1230318108_getPrototypePropertyNameFromRValue_0_basic.dot,9,12,Constant,12.,12.
32,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1230318108_processGlobalFunctionDeclaration_0_basic.dot,6,8,Constant,8.,8.
33,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1230318108_processNonFunctionPrototypeAssign_0_basic.dot,3,3,Constant,3.,3.
34,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1231549558_hasNext_0_basic.dot,3,3,Constant,3.,3.
35,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
36,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
37,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
38,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseNullType_0_basic.dot,1,1,Constant,1.,1.
39,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
40,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
41,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseStringType_0_basic.dot,1,1,Constant,1.,1.
42,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseTopType_0_basic.dot,1,1,Constant,1.,1.
43,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
44,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1271919035_<init>_0_basic.dot,1,1,Constant,1.,1.
45,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1323015632_handleDefineObjectLiteral_0_basic.dot,1,1,Constant,1.,1.
46,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1323015632_handleRequiresAndParamList_0_basic.dot,6,10,Exponential,14.870000000000001*1.3800000000000001^n,0.54 + 2.72*1.26^n + 8.290000000000001*1.35^n + 14.870000000000001*1.3800000000000001^n
47,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1323015632_moveCallbackContentToTopLevel_0_basic.dot,2,2,Constant,2.,2.
48,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1369368644_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
49,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1369368644_<init>_0_basic.dot,1,1,Constant,1.,1.
50,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1369368644_keepSimplifiedHookExpression_0_basic.dot,7,19,Constant,19.,19.
51,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1369368644_keepSimplifiedShortCircuitExpression_0_basic.dot,3,3,Constant,3.,3.
52,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1369368644_keepSubTree_0_basic.dot,1,1,Constant,1.,1.
53,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1369368644_simplifyShortCircuitBranch_0_basic.dot,4,6,Exponential,9.94*2.^(0.25*n),2. + 9.94*2.^(0.25*n)
54,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-138908579_jsdocContainsDeclarations_0_basic.dot,3,3,Constant,3.,3.
55,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1498993528_getNeighborEdgesIterator_0_basic.dot,1,1,Constant,1.,1.
56,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1505485608_addAlias_0_basic.dot,1,1,Constant,1.,1.
57,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1505485608_<init>_0_basic.dot,1,1,Constant,1.,1.
58,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1538720684_getPreciserScopeKnowingConditionOutcome_0_basic.dot,39,1243,Constant,1243.,1243.
59,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
60,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
61,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
62,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseNullType_0_basic.dot,1,1,Constant,1.,1.
63,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
64,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
65,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseStringType_0_basic.dot,1,1,Constant,1.,1.
66,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
67,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1634509644_<init>_0_basic.dot,1,1,Constant,1.,1.
68,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1651873940_getAnnotation_0_basic.dot,1,1,Constant,1.,1.
69,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1651873940_setAnnotation_0_basic.dot,1,1,Constant,1.,1.
70,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1652152537_getAnnotation_0_basic.dot,1,1,Constant,1.,1.
71,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1652152537_setAnnotation_0_basic.dot,1,1,Constant,1.,1.
72,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1718942148_hasNext_0_basic.dot,1,1,Constant,1.,1.
73,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1718942148_<init>_0_basic.dot,1,1,Constant,1.,1.
74,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1718942148_next_0_basic.dot,1,1,Constant,1.,1.
75,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1718942148_remove_0_basic.dot,1,1,Constant,1.,1.
76,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1753253695_calculateLocationSummary_0_basic.dot,1,1,Constant,1.,1.
77,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1928381057_maybeCollectMember_0_basic.dot,7,7,Constant,7.,7.
78,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-1956536687_extractDeclaration_0_basic.dot,2,2,Constant,2.,2.
79,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1975524368_firstReferenceIsAssigningDeclaration_0_basic.dot,3,3,Constant,3.,3.
80,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1975524368_getInitializingReferenceForConstants_0_basic.dot,4,4,Polynomial,0.75*n,4.6000000000000005 + 0.75*n
81,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1975524368_isInitializingAssignmentAt_0_basic.dot,6,7,Constant,7.,7.
82,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/1975524368_isInitializingDeclarationAt_0_basic.dot,2,2,Constant,2.,2.
83,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/2021718853_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
84,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/2021718853_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
85,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/2021718853_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
86,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/2021718853_<init>_0_basic.dot,1,1,Constant,1.,1.
87,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-244466273_<init>_0_basic.dot,1,1,Constant,1.,1.
88,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-244466273_intersectsLocation_0_basic.dot,3,3,Constant,3.,3.
89,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-244466273_isEmpty_0_basic.dot,2,2,Constant,2.,2.
90,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-244466273_join_0_basic.dot,2,2,Constant,2.,2.
91,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/3715865_getPreciserScopeKnowingConditionOutcome_0_basic.dot,9,9,Constant,9.,9.
92,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/397447862_recordClassConstructorOrInterface_0_basic.dot,6,18,Polynomial,4.5*n,24. + 4.5*n
93,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-423124020_emitOptionalModuleExportsOverride_0_basic.dot,1,1,Constant,1.,1.
94,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-423124020_getCurrentScriptNode_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
95,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/492061862_canFixupSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
96,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/492061862_reportSpecializedFunctionContainingNode_0_basic.dot,2,2,Constant,2.,2.
97,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/-641148344_checkForCallingConventionDefiningCalls_0_basic.dot,1,1,Constant,1.,1.
98,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/668439767_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
99,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/668439767_keepSimplifiedShortCircuitExpression_0_basic.dot,1,1,Constant,1.,1.
100,/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/Fclosure31/701768812_shouldTraverse_0_basic.dot,4,4,Constant,4.,4.
