test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
1,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1006028670_maybeGetSingleReturnRValue_0_basic.dot,3,3,Constant,3.,3.
2,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1017156556_firstPreciserScopeKnowingConditionOutcome_0_basic.dot,1,1,Constant,1.,1.
3,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1017156556_nextPreciserScopeKnowingConditionOutcome_0_basic.dot,2,2,Constant,2.,2.
4,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1099564248_<init>_0_basic.dot,1,1,Constant,1.,1.
5,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1099564248_intersectsLocation_0_basic.dot,2,2,Constant,2.,2.
6,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1099564248_isEmpty_0_basic.dot,2,2,Constant,2.,2.
7,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1099564248_join_0_basic.dot,1,1,Constant,1.,1.
8,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1124997374_addCandidateNameReference_0_basic.dot,2,2,Constant,2.,2.
9,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1163846291_setManageClosureDependencies_0_basic.dot,1,1,Constant,1.,1.
10,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1191139621_calculateLocationSummary_0_basic.dot,5,9,Exponential,6.22*1.35^n,0.14 + 0.05*0.91^n + 0.7000000000000001*1.17^n + 3.11*1.31^n + 6.22*1.35^n
11,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1191139621_effectMaskForVariableReference_0_basic.dot,6,6,Constant,6.,6.
12,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1191139621_findStorageLocationReferences_0_basic.dot,1,1,Constant,1.,1.
13,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1230318108_isGlobalFunctionDeclaration_0_basic.dot,5,5,Constant,5.,5.
14,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1230318108_processGlobalFunctionDeclaration_0_basic.dot,6,8,Constant,8.,8.
15,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1231549558_hasNext_0_basic.dot,3,3,Constant,3.,3.
16,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1231549558_<init>_0_basic.dot,1,1,Constant,1.,1.
17,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1231549558_next_0_basic.dot,1,1,Constant,1.,1.
18,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1231549558_remove_0_basic.dot,1,1,Constant,1.,1.
19,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1242817181_caseAllType_0_basic.dot,1,1,Constant,1.,1.
20,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1242817181_caseEnumElementType_0_basic.dot,1,1,Constant,1.,1.
21,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1242817181_caseNoType_0_basic.dot,1,1,Constant,1.,1.
22,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1242817181_caseUnionType_0_basic.dot,1,1,Constant,1.,1.
23,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1242817181_caseUnknownType_0_basic.dot,1,1,Constant,1.,1.
24,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1242817181_<init>_0_basic.dot,1,1,Constant,1.,1.
25,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1369368644_classDefiningCallsHaveSideEffects_0_basic.dot,1,1,Constant,1.,1.
26,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1369368644_<init>_0_basic.dot,1,1,Constant,1.,1.
27,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1369368644_keepSimplifiedHookExpression_0_basic.dot,8,38,Constant,38.,38.
28,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1369368644_keepSimplifiedShortCircuitExpression_0_basic.dot,3,3,Constant,3.,3.
29,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1369368644_keepSubTree_0_basic.dot,1,1,Constant,1.,1.
30,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1369368644_simplifyShortCircuitBranch_0_basic.dot,4,6,Exponential,9.94*2.^(0.25*n),2. + 9.94*2.^(0.25*n)
31,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-138908579_jsdocContainsDeclarations_0_basic.dot,3,3,Constant,3.,3.
32,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseBooleanType_0_basic.dot,1,1,Constant,1.,1.
33,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
34,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseNoObjectType_0_basic.dot,1,1,Constant,1.,1.
35,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseNullType_0_basic.dot,1,1,Constant,1.,1.
36,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseNumberType_0_basic.dot,1,1,Constant,1.,1.
37,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
38,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseStringType_0_basic.dot,1,1,Constant,1.,1.
39,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseTopType_0_basic.dot,3,3,Constant,3.,3.
40,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_caseVoidType_0_basic.dot,1,1,Constant,1.,1.
41,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_<init>_0_basic.dot,1,1,Constant,1.,1.
42,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-14247747_matchesExpectation_0_basic.dot,2,2,Constant,2.,2.
43,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1498993528_getNeighborEdgesIterator_0_basic.dot,1,1,Constant,1.,1.
44,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1505485608_addAlias_0_basic.dot,1,1,Constant,1.,1.
45,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1505485608_<init>_0_basic.dot,1,1,Constant,1.,1.
46,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1618376403_hasNonLocalSideEffect_0_basic.dot,8,10,Constant,10.,10.
47,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/1640880257_minOccurrencesRequiredToAlias_0_basic.dot,1,1,Constant,1.,1.
48,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1651873940_getAnnotation_0_basic.dot,1,1,Constant,1.,1.
49,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1651873940_setAnnotation_0_basic.dot,1,1,Constant,1.,1.
50,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1652152537_getAnnotation_0_basic.dot,1,1,Constant,1.,1.
51,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/-1652152537_setAnnotation_0_basic.dot,1,1,Constant,1.,1.
52,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/168509632_caseFunctionType_0_basic.dot,1,1,Constant,1.,1.
53,/home/ashiran/Tung/PAC2/PathComplexity/scripts/cfgextractor/outputs/Fclosure64/168509632_caseObjectType_0_basic.dot,1,1,Constant,1.,1.
