Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
File,"AbstractCommandLineRunner.java",2,1,1,4,,4,2,,72,,44,20,1,1538,915,575,,,643,,,,18,9,,,2,2,16,11,,,4,74,76,48,76,11,,203,269,420,,441,243,400,,,18,19,,5,,190,201,95,190,0.46
File,"AbstractCompiler.java",0,0,0,0,,1,1,,39,,31,0,8,259,50,2,,,48,,,,0,0,,,0,0,0,0,,,0,0,39,0,39,0,,44,49,165,,47,48,0,,,0,0,,0,,0,0,0,0,3.30
File,"AbstractMessageFormatter.java",1,1,0,0,,2,1,,9,,3,1,5,87,49,17,,,31,,,,2,1,,,1,1,3,3,,,1,10,8,6,10,1,,15,22,23,,20,18,13,,,3,3,,1,,13,13,10,12,0.47
File,"AbstractPeepholeOptimization.java",1,1,0,4,,1,0,,9,,6,0,0,139,53,21,,,37,,,,4,4,,,1,1,9,4,,,1,9,10,1,10,4,,16,19,70,,23,19,18,,,4,7,,3,,12,15,12,12,1.32
File,"AdjacencyGraph.java",0,0,0,0,,1,0,,5,,5,0,0,57,9,0,,,8,,,,0,0,,,0,0,0,0,,,0,0,5,0,5,0,,7,8,41,,7,8,0,,,0,0,,0,,0,0,0,0,4.56
File,"AliasExternals.java",2,1,1,6,,6,3,,27,,4,18,7,781,384,239,,,265,,,,11,4,,,2,3,19,11,,,2,29,29,22,29,0,,102,146,295,,178,137,128,,,11,13,,3,,78,102,36,76,0.77
File,"AliasExternalsTest.java",1,1,0,1,,1,3,,29,,0,2,25,396,282,213,,,93,,,,2,1,,,1,1,10,8,,,0,29,29,2,29,2,,46,46,75,,62,40,53,,,2,2,,1,,30,30,29,30,0.27
File,"AliasKeywords.java",1,1,0,2,,5,6,,28,,5,9,7,416,204,98,,,148,,,,4,3,,,1,1,9,5,,,2,27,30,8,30,9,,52,88,160,,95,82,66,,,4,4,,2,,43,43,31,43,0.78
File,"AliasKeywordsTest.java",1,1,0,1,,1,4,,9,,0,4,8,172,118,75,,,79,,,,2,1,,,1,1,9,8,,,4,13,13,0,13,1,,20,37,34,,61,29,50,,,2,2,,1,,17,17,13,17,0.29
File,"AliasStrings.java",3,1,1,6,,3,2,,12,,5,7,2,473,279,171,,,193,,,,11,8,,,4,5,24,16,,,2,14,14,20,14,0,,59,97,139,,139,91,102,,,17,20,,5,,59,76,26,45,0.50
File,"AliasStringsTest.java",1,1,2,2,,1,2,,15,,0,0,15,311,195,155,,,86,,,,2,1,,,1,1,17,12,,,0,15,15,3,15,0,,60,32,56,,69,27,59,,,2,2,,1,,16,16,15,16,0.29
File,"AllType.java",1,1,0,0,,1,1,,15,,2,0,13,135,68,18,,,37,,,,2,1,,,1,1,3,3,,,0,15,15,0,15,0,,19,34,48,,20,20,17,,,2,2,,1,,16,16,15,16,0.71
File,"AmbiguateProperties.java",2,1,0,2,,9,4,,34,,6,13,15,633,415,230,,,295,,,,9,5,,,2,2,12,9,,,0,34,34,19,34,0,,71,139,148,,193,145,150,,,9,10,,4,,85,93,45,82,0.36
