Kind,Name,AvgCyclomaticModified,AvgEssential,AvgLineBlank,AvgLineComment,CountClassCoupled,CountDeclClass,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodPublic,CountLine,CountLineCode,CountLineCodeExe,CountOutput,CountPathLog,CountStmt,Cyclomatic,CyclomaticStrict,Knots,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MinEssentialKnots,AvgCyclomatic,AvgCyclomaticStrict,AvgLine,AvgLineCode,CountClassBase,CountClassDerived,CountDeclClassMethod,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodProtected,CountInput,CountLineBlank,CountLineCodeDecl,CountLineComment,CountPath,CountSemicolon,CountStmtDecl,CountStmtExe,CyclomaticModified,Essential,MaxCyclomatic,MaxCyclomaticStrict,MaxEssentialKnots,MaxNesting,PercentLackOfCohesion,SumCyclomatic,SumCyclomaticStrict,SumEssential,SumCyclomaticModified,RatioCommentToCode
Package,"(Unnamed_Package)",1,1,0,0,,3,2,1,15,,0,0,16,189,138,77,,,98,,,,4,4,,,1,1,7,7,,,1,,,7,16,0,,32,63,19,,72,50,48,,,4,4,,2,,25,25,22,25,0.14
File,"AbstractContinuousDistribution.java",2,2,1,9,,2,1,,6,,0,0,2,143,53,26,,,34,,,,5,4,,,2,3,25,15,,,0,3,6,0,6,4,,13,24,77,,25,20,14,,,5,6,,2,,8,9,6,8,1.45
File,"AbstractCurveFitter.java",1,1,1,5,,2,1,,13,,0,0,10,222,81,35,,,62,,,,5,1,,,1,1,11,5,,,0,11,13,4,13,3,,41,34,100,,44,32,30,,,5,6,,4,,16,17,11,16,1.23
File,"AbstractCurveFitterTest.java",1,1,0,0,,2,1,,11,,0,0,12,108,69,26,,,55,,,,2,1,,,1,1,4,4,,,1,12,12,1,12,0,,23,30,16,,37,30,25,,,2,2,,1,,16,16,12,16,0.23
File,"AbstractDifferenceDerivative.java",1,1,0,1,,1,0,,3,,0,1,1,46,16,4,,,12,,,,1,1,,,1,1,4,3,,,0,3,3,1,3,1,,6,8,24,,8,8,4,,,1,1,,0,,3,3,3,3,1.50
File,"AbstractDistribution.java",1,1,0,10,,1,1,,2,,0,0,1,66,18,6,,,11,,,,2,1,,,1,1,15,5,,,0,2,2,0,2,1,,6,9,42,,7,7,4,,,2,2,,1,,3,3,2,3,2.33
File,"AbstractEstimator.java",2,1,1,6,,1,0,,13,,0,0,8,301,127,70,,,112,,,,5,1,,,2,2,16,9,,,0,12,13,10,13,5,,40,52,134,,87,57,55,,,5,5,,3,,24,24,12,24,1.06
File,"AbstractIntegerDistribution.java",2,1,0,12,,1,1,,9,,0,0,6,221,77,44,,,48,,,,7,1,,,2,2,24,11,,,0,6,9,0,9,3,,17,21,129,,31,19,29,,,7,8,,3,,16,17,6,16,1.68
File,"AbstractRandomGenerator.java",2,1,0,12,,1,0,,11,,0,0,11,252,66,35,,,50,,,,5,4,,,2,2,19,6,,,0,9,11,1,11,0,,14,21,172,,32,22,28,,,5,5,,3,,18,18,12,18,2.61
File,"AbstractRandomGeneratorTest.java",3,1,0,2,,1,0,,5,,0,0,6,150,102,73,,,89,,,,6,1,,,3,3,18,15,,,1,6,6,1,6,0,,15,30,33,,68,37,52,,,6,6,,2,,21,22,6,21,0.32
File,"AbstractStepInterpolator.java",1,1,2,8,,1,0,,21,,0,0,12,438,147,80,,,115,,,,3,1,,,1,1,18,7,,,0,17,21,8,21,9,,75,46,216,,92,38,77,,,3,3,,1,,22,22,17,22,1.47
File,"AbstractStorelessUnivariateStatistic.java",2,1,0,11,,1,1,,9,,0,0,9,171,52,23,,,37,,,,3,3,,,2,2,18,6,,,0,6,9,0,9,0,,13,18,106,,23,17,20,,,3,4,,2,,13,14,8,13,2.04
File,"AbstractUnivariateStatistic.java",3,1,3,11,,1,1,,3,,0,0,2,101,33,15,,,20,,,,6,1,,,3,3,27,13,,,0,2,3,0,3,1,,13,11,55,,12,7,13,,,6,6,,1,,7,7,2,7,1.67
File,"AbstractUnivariateStatisticTest.java",2,1,0,2,,1,0,,3,,0,0,4,90,56,34,,,43,,,,6,1,,,2,2,12,11,,,1,4,4,4,4,0,,8,15,31,,31,17,26,,,6,6,,2,,11,11,4,11,0.55
File,"AdaptiveStepsizeIntegrator.java",2,1,1,7,,1,0,,15,,0,0,12,428,192,113,,,117,,,,12,1,,,2,2,22,12,,,0,14,15,11,15,3,,55,55,182,,84,38,79,,,12,13,,2,,36,40,14,36,0.95
File,"Add.java",1,1,0,0,,1,0,,4,,0,0,4,55,24,6,,,17,,,,1,1,,,1,1,3,3,,,0,4,4,2,4,0,,13,13,18,,12,13,4,,,1,1,,0,,4,4,4,4,0.75
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,40,17,10,,,15,,,,1,1,,,1,1,16,12,,,1,1,1,0,1,0,,7,6,16,,13,6,9,,,1,1,,0,,1,1,1,1,0.94
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,35,12,5,,,10,,,,1,1,,,1,1,11,7,,,1,1,1,0,1,0,,7,6,16,,8,6,4,,,1,1,,0,,1,1,1,1,1.33
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,33,10,3,,,8,,,,1,1,,,1,1,9,5,,,1,1,1,0,1,0,,7,6,16,,6,6,2,,,1,1,,0,,1,1,1,1,1.60
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,33,10,3,,,8,,,,1,1,,,1,1,9,5,,,1,1,1,0,1,0,,7,6,16,,6,6,2,,,1,1,,0,,1,1,1,1,1.60
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,37,14,7,,,12,,,,1,1,,,1,1,13,9,,,1,1,1,0,1,0,,7,6,16,,10,6,6,,,1,1,,0,,1,1,1,1,1.14
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,40,17,10,,,15,,,,1,1,,,1,1,16,12,,,1,1,1,0,1,0,,7,6,16,,13,6,9,,,1,1,,0,,1,1,1,1,0.94
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,34,11,4,,,9,,,,1,1,,,1,1,10,6,,,1,1,1,0,1,0,,7,6,16,,7,6,3,,,1,1,,0,,1,1,1,1,1.45
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,41,16,9,,,14,,,,1,1,,,1,1,15,11,,,1,1,1,0,1,0,,9,6,16,,12,6,8,,,1,1,,0,,1,1,1,1,1.00
File,"AllTests.java",1,1,0,0,,1,0,,0,,0,0,1,32,13,4,,,9,,,,1,1,,,1,1,7,7,,,1,1,1,0,1,0,,3,6,16,,7,6,3,,,1,1,,0,,1,1,1,1,1.23
File,"AllTests.java",1,1,3,0,,1,0,,0,,0,0,1,37,15,8,,,13,,,,1,1,,,1,1,13,10,,,1,1,1,0,1,0,,6,6,16,,11,6,7,,,1,1,,0,,1,1,1,1,1.07
File,"AllTests.java",1,1,4,0,,1,0,,0,,0,0,1,33,10,3,,,8,,,,1,1,,,1,1,9,5,,,1,1,1,0,1,0,,7,6,16,,6,6,2,,,1,1,,0,,1,1,1,1,1.60
